selling_date,customer_id,sku_name,sku_quantity,total_revenue
13-08-2023,Customer 040,Chilli Long Green,1,58
13-08-2023,Customer 040,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",15,442.5
13-08-2023,Customer 040,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 040,"Capsicum Red (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 040,Coriander Hybrid,2,78
13-08-2023,Customer 040,Mint Leaves (Pudhina ),0.5,18.5
13-08-2023,Customer 040,Spring Onion,1,50
13-08-2023,Customer 040,Palak,3,99
13-08-2023,Customer 251,Lemon Green ( Lime ),1,100
13-08-2023,Customer 251,Mint Leaves (Pudhina ),1,37
13-08-2023,Customer 251,Cucumber Indian - Medium,4,100
13-08-2023,Customer 251,Orange Imported,0.5,127.5
13-08-2023,Customer 251,Coriander Hybrid,2,78
13-08-2023,Customer 251,Chilli Small Spicy (Akash Chilli ),1,69
13-08-2023,Customer 251,Garlic Peeled,2,1050
13-08-2023,Customer 251,Ginger,0.5,57.5
13-08-2023,Customer 251,Onion,15,427.5
13-08-2023,Customer 251,Beans Haricot,1,46
13-08-2023,Customer 251,Carrot Local,2,98
13-08-2023,Customer 251,Cabbage Local - Big,1,22
13-08-2023,Customer 251,Garlic Whole,1,370
13-08-2023,Customer 251,Palak,3,99
13-08-2023,Customer 130,Apple,1,200
13-08-2023,Customer 130,"Cauliflower (Medium, approx 300-500gm/pc)",3,44.7
13-08-2023,Customer 130,Pineapple,2,138
13-08-2023,Customer 130,Onion,10,285
13-08-2023,Customer 130,Tomato Hybrid,7,276.5
13-08-2023,Customer 130,Potato,5,152.5
13-08-2023,Customer 130,Garlic Peeled,1.5,787.5
13-08-2023,Customer 130,Ginger,0.5,57.5
13-08-2023,Customer 130,Lemon Green ( Lime ),3,300
13-08-2023,Customer 130,Chilli Long Green,1,58
13-08-2023,Customer 130,Chilli Small Spicy (Akash Chilli ),0.5,34.5
13-08-2023,Customer 140,Onion,15,427.5
13-08-2023,Customer 140,Potato,20,610
13-08-2023,Customer 140,"Ridge Gourd (Farm, Misshape)",3,75
13-08-2023,Customer 140,Ginger,2,230
13-08-2023,Customer 140,Chilli Small Spicy (Akash Chilli ),2,138
13-08-2023,Customer 140,Chilli Long Green,1,58
13-08-2023,Customer 140,Methi (Fenugreek ),0.5,27.5
13-08-2023,Customer 140,Pumpkin Red (Kadoo) (Pc),1,85
13-08-2023,Customer 140,Brinjal Big - Bottle Black (Bharta Baingan / Eggplant ),4,160
13-08-2023,Customer 140,curry leaves,0.1,5.5
13-08-2023,Customer 140,Carrot Local,1,49
13-08-2023,Customer 140,Coriander Hybrid,6,234
13-08-2023,Customer 140,"Lemon (medium, spots, 25-40 pcs/kg)",3,225
13-08-2023,Customer 140,Tomato Hybrid,4,158
13-08-2023,Customer 088,Apple,0.5,99
13-08-2023,Customer 088,Basil Leaves,0.1,10
13-08-2023,Customer 081,Garlic Peeled,1,490
13-08-2023,Customer 081,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
13-08-2023,Customer 081,Coriander Hybrid,3,96
13-08-2023,Customer 081,Basil Leaves,0.5,50
13-08-2023,Customer 081,Carrot Local - Medium,1,33
13-08-2023,Customer 081,"Capsicum Red (Medium, misshapes, irregular size)",0.5,67.5
13-08-2023,Customer 081,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,67.5
13-08-2023,Customer 081,Capsicum Green - Big,1,46
13-08-2023,Customer 081,Mushroom Button,5,185
13-08-2023,Customer 081,Parsley,0.25,21.25
13-08-2023,Customer 081,Lettuce Romaine,0.25,20
13-08-2023,Customer 081,Rocket Lettuce - Arugula,0.5,48
13-08-2023,Customer 088,Cherry Tomato,0.5,45
13-08-2023,Customer 088,Chilli Long Green,0.1,5.7
13-08-2023,Customer 088,Coriander Hybrid,1,32
13-08-2023,Customer 088,Cucumber English,2,76
13-08-2023,Customer 088,Garlic Peeled,0.5,245
13-08-2023,Customer 088,Beans Haricot,1,36
13-08-2023,Customer 088,Leeks,0.1,8
13-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",0.5,45
13-08-2023,Customer 088,Lettuce Iceberg,3,189
13-08-2023,Customer 088,Lettuce Red,0.5,41.5
13-08-2023,Customer 088,Mint Leaves (Pudhina ),0.25,7.25
13-08-2023,Customer 088,Mushroom Button,3,111
13-08-2023,Customer 088,Muskmelon,1.5,75
13-08-2023,Customer 073,Beans Haricot,3,129
13-08-2023,Customer 073,Bitter Gourd (Karela ),4,160
13-08-2023,Customer 073,Broccoli,1,80
13-08-2023,Customer 073,Capsicum Green - Big,2,96
13-08-2023,Customer 073,Carrot Local,4,184
13-08-2023,Customer 073,Coriander Hybrid,1.5,55.5
13-08-2023,Customer 073,Cucumber Indian - Medium,6,144
13-08-2023,Customer 073,Garlic Peeled,1.5,772.5
13-08-2023,Customer 073,Chilli Long Green,0.5,27.5
13-08-2023,Customer 073,Lemon Yellow,6,582
13-08-2023,Customer 073,Lemon Green ( Lime ),3,291
13-08-2023,Customer 150,"Capsicum Red (Medium, misshapes, irregular size)",2,278
13-08-2023,Customer 150,"Capsicum Green (Medium, misshapes, irregular size)",3,90
13-08-2023,Customer 150,Palak,2.2,72.6
13-08-2023,Customer 150,"Cauliflower (Medium, approx 300-500gm/pc)",2,29.8
13-08-2023,Customer 150,"Capsicum Yellow (Medium, misshapes, irregular size)",2,278
13-08-2023,Customer 150,"Zucchini Green - Big, misshape",2,94
13-08-2023,Customer 150,"Potato - (Medium, 17-20 pcs/kg)",10,250
13-08-2023,Customer 150,Carrot Local - Medium,1,28
13-08-2023,Customer 150,Tomato Hybrid,60,2370
13-08-2023,Customer 150,Onion,15,427.5
13-08-2023,Customer 150,Potato,10,305
13-08-2023,Customer 150,Coriander Hybrid,0.5,19.5
13-08-2023,Customer 150,Broccoli,2,160
13-08-2023,Customer 150,Lemon Yellow,2,200
13-08-2023,Customer 150,Lettuce Iceberg,2,130
13-08-2023,Customer 150,Cucumber English,0.5,19.5
13-08-2023,Customer 150,Cabbage Local - Big,2.6,57.2
13-08-2023,Customer 150,Ginger,0.5,57.5
13-08-2023,Customer 150,Celery,1,69
13-08-2023,Customer 150,Beans Haricot,1,46
13-08-2023,Customer 150,Basil Leaves,1,103
13-08-2023,Customer 134,"Potato - (Medium, 17-20 pcs/kg)",15,375
13-08-2023,Customer 134,Cabbage Local - Medium,1,16
13-08-2023,Customer 134,Carrot Local - Medium,2,56
13-08-2023,Customer 134,Baby Corn Peeled - Packet,0.5,52
13-08-2023,Customer 134,Ginger,0.5,57.5
13-08-2023,Customer 134,Coriander Hybrid,0.5,19.5
13-08-2023,Customer 134,Coconut,20,590
13-08-2023,Customer 134,Ridge Gourd,2,82
13-08-2023,Customer 134,Bottle Gourd (Lauki ) - Medium,2,59
13-08-2023,Customer 088,Apple,0.5,99
13-08-2023,Customer 088,Basil Leaves,0.1,10
13-08-2023,Customer 088,Broccoli,1,78
13-08-2023,Customer 088,Cabbage Local - Medium,6,90
13-08-2023,Customer 088,"Capsicum Green (Medium, misshapes, irregular size)",5,125
13-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,135
13-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",1,135
13-08-2023,Customer 088,Carrot Local - Medium,3,99
13-08-2023,Customer 088,"Cauliflower (Medium, approx 300-500gm/pc)",3,39
13-08-2023,Customer 088,Celery,0.5,35
13-08-2023,Customer 088,Cherry Tomato,0.25,22.5
13-08-2023,Customer 088,Chilli Long Green,0.1,5.7
13-08-2023,Customer 088,Coriander Hybrid,0.5,16
13-08-2023,Customer 088,Cucumber English,4,152
13-08-2023,Customer 088,Garlic Peeled,1,490
13-08-2023,Customer 088,Leeks,0.1,8
13-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",0.4,36
13-08-2023,Customer 088,Lettuce Iceberg,3,189
13-08-2023,Customer 070,Onion,15,427.5
13-08-2023,Customer 070,Tomato Hybrid,1,39
13-08-2023,Customer 070,Potato,5,152.5
13-08-2023,Customer 070,Palak,1,31
13-08-2023,Customer 070,Spring Onion,1.5,72
13-08-2023,Customer 070,Capsicum Red - Big,0.5,91
13-08-2023,Customer 070,Capsicum Yellow - Big,0.5,91
13-08-2023,Customer 070,Lettuce Green,0.25,18.75
13-08-2023,Customer 070,Mushroom Button,2,78
13-08-2023,Customer 070,Bok Choy (Pok Choy ),0.5,34.5
13-08-2023,Customer 070,Celery,2,138
13-08-2023,Customer 070,Parsley,0.25,20.25
13-08-2023,Customer 070,Capsicum Green - Big,1,48
13-08-2023,Customer 070,Cucumber Indian - Medium,2,48
13-08-2023,Customer 070,Carrot Local,1,46
13-08-2023,Customer 070,Cabbage Local - Big,7,150.5
13-08-2023,Customer 070,Ginger,0.5,54
13-08-2023,Customer 070,Bitter Gourd (Karela ),2,80
13-08-2023,Customer 070,Banana Leaf,1,42
13-08-2023,Customer 070,Garlic Peeled,2,1030
13-08-2023,Customer 070,Chilli Long Green,0.5,27.5
13-08-2023,Customer 150,Mint Leaves (Pudhina ),0.6,22.2
13-08-2023,Customer 150,Brinjal Big - Bottle Black (Bharta Baingan / Eggplant ),1,40
13-08-2023,Customer 150,Brinjal Small - Purple Stripes (Varikatri ),1,29
13-08-2023,Customer 150,Coccinia (Ivy Gourd ),1,39
13-08-2023,Customer 150,Pumpkin Red (Kadoo) (Pc),1,85
13-08-2023,Customer 119,Baby Corn Peeled - Packet,1,100
13-08-2023,Customer 119,Beans Haricot,2,140
13-08-2023,Customer 119,Carrot Local - Medium,4,96
13-08-2023,Customer 119,Cucumber Indian - Medium,5,110
13-08-2023,Customer 119,"Capsicum Green (Medium, misshapes, irregular size)",4,100
13-08-2023,Customer 119,Cabbage Local - Medium,3.4,34
13-08-2023,Customer 119,Tomato Hybrid,15,630
13-08-2023,Customer 119,Coriander Hybrid,7,350
13-08-2023,Customer 119,Mint Leaves (Pudhina ),0.5,17.5
13-08-2023,Customer 039,Mint Leaves (Pudhina ),3,111
13-08-2023,Customer 039,Coriander Hybrid,2.5,97.5
13-08-2023,Customer 039,Carrot Local - Medium,3,84
13-08-2023,Customer 039,Beans Haricot,2,92
13-08-2023,Customer 039,"Capsicum Green (Medium, misshapes, irregular size)",3,90
13-08-2023,Customer 039,"Capsicum Red (Medium, misshapes, irregular size)",1,139
13-08-2023,Customer 039,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 039,Cabbage Local - Big,5,110
13-08-2023,Customer 039,"Cauliflower (Medium, approx 300-500gm/pc)",6,89.4
13-08-2023,Customer 039,Cucumber Indian - Medium,13,325
13-08-2023,Customer 039,Palak,1.5,49.5
13-08-2023,Customer 039,Spring Onion,2,100
13-08-2023,Customer 039,Ladies Finger - Okra/Bhindi,0.5,24.5
13-08-2023,Customer 039,Lemon Green ( Lime ),3,300
13-08-2023,Customer 039,Watermelon Kiran,1,97
13-08-2023,Customer 039,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",15,442.5
13-08-2023,Customer 263,Onion - Medium,15,330
13-08-2023,Customer 263,Onion,15,375
13-08-2023,Customer 263,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",44,1012
13-08-2023,Customer 263,Cherry Tomato,1,90
13-08-2023,Customer 263,Cucumber Indian - Medium,20,460
13-08-2023,Customer 263,Carrot Local - Medium,10,330
13-08-2023,Customer 263,Beans White,10,420
13-08-2023,Customer 263,Coriander Hybrid,5,160
13-08-2023,Customer 263,Mint Leaves (Pudhina ),2,58
13-08-2023,Customer 263,Palak,10,300
13-08-2023,Customer 204,Capsicum Green - Big,7,357
13-08-2023,Customer 204,Onion,10,285
13-08-2023,Customer 204,Tomato Hybrid,4,158
13-08-2023,Customer 204,Ladies Finger - Okra/Bhindi,0.5,24.5
13-08-2023,Customer 204,"Potato - (Medium, 17-20 pcs/kg)",5,125
13-08-2023,Customer 204,Cabbage Local - Big,2,44
13-08-2023,Customer 204,Ginger,1,115
13-08-2023,Customer 204,Chilli Small Spicy (Akash Chilli ),1,69
13-08-2023,Customer 204,"Bottle Gourd (Lauki) - Big, patches",2.2,42.9
13-08-2023,Customer 112,Onion,30,855
13-08-2023,Customer 112,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",29,841
13-08-2023,Customer 112,Coriander Hybrid,1.5,55.5
13-08-2023,Customer 112,Chilli Long Green,3.5,192.5
13-08-2023,Customer 112,Cauliflower (600-900gm/pc),13,258.7
13-08-2023,Customer 112,Cabbage Local - Medium,3.2,49.6
13-08-2023,Customer 112,"Lemon (medium, spots, 25-40 pcs/kg)",3,216
13-08-2023,Customer 112,Lemon Yellow,2,194
13-08-2023,Customer 112,Lemon Green ( Lime ),2,194
13-08-2023,Customer 112,Basil Leaves,0.25,25.75
13-08-2023,Customer 119,"Lemon (medium, spots, 25-40 pcs/kg)",6,456
13-08-2023,Customer 119,Ginger,0.5,42.5
13-08-2023,Customer 119,Chilli Long Green,2,150
13-08-2023,Customer 119,Cauliflower (600-900gm/pc),12,420
13-08-2023,Customer 119,Potato,20,700
13-08-2023,Customer 119,Onion,25,700
13-08-2023,Customer 119,Spring Onion,0.5,35
13-08-2023,Customer 119,Garlic Peeled,4,1680
13-08-2023,Customer 126,Ginger,1,108
13-08-2023,Customer 126,Chilli Long Green,1.5,82.5
13-08-2023,Customer 126,"Potato - (Medium, 17-20 pcs/kg)",5,125
13-08-2023,Customer 126,Ladies Finger - Okra/Bhindi,0.5,23.5
13-08-2023,Customer 126,Brinjal Small - Purple Stripes (Varikatri ),1,27.5
13-08-2023,Customer 126,Snake Gourd (Kg),2,60
13-08-2023,Customer 126,Carrot Local - Medium,3,82.5
13-08-2023,Customer 126,Beans Haricot,1,43
13-08-2023,Customer 126,Beetroot,2,69.8
13-08-2023,Customer 126,Cabbage Local - Medium,4,62
13-08-2023,Customer 126,Drumstick,1,133
13-08-2023,Customer 126,Banana Raw,2,96
13-08-2023,Customer 126,Yam,2,140
13-08-2023,Customer 126,Pumpkin Red (Kadoo) (Pc),1,83
13-08-2023,Customer 126,curry leaves,0.7,38.5
13-08-2023,Customer 257,Cauliflower (600-900gm/pc),20,420
13-08-2023,Customer 257,Coriander Hybrid,0.5,19.5
13-08-2023,Customer 257,Garlic Peeled,1,525
13-08-2023,Customer 257,Cucumber Indian - Medium,1,25
13-08-2023,Customer 257,Chilli Small Spicy (Akash Chilli ),1,69
13-08-2023,Customer 257,"Lemon (medium, spots, 25-40 pcs/kg)",3,225
13-08-2023,Customer 257,Mint Leaves (Pudhina ),0.25,9.25
13-08-2023,Customer 257,Tomato Hybrid,5,197.5
13-08-2023,Customer 257,Pumpkin Red (Kadoo) (Pc),1,85
13-08-2023,Customer 257,Brinjal Big - Bottle Black (Bharta Baingan / Eggplant ),3,120
13-08-2023,Customer 257,Ridge Gourd,10,410
13-08-2023,Customer 257,Banana Leaf,2,86
13-08-2023,Customer 056,"Cauliflower (Medium, approx 300-500gm/pc)",3,44.7
13-08-2023,Customer 056,Potato,10,305
13-08-2023,Customer 056,Coriander Hybrid,1,39
13-08-2023,Customer 056,Ginger,1,115
13-08-2023,Customer 056,Chilli Small Spicy (Akash Chilli ),0.5,34.5
13-08-2023,Customer 056,Chow Chow,1,28
13-08-2023,Customer 056,Palak,1,33
13-08-2023,Customer 056,"Ridge Gourd (Farm, Misshape)",2,50
13-08-2023,Customer 056,Bottle Gourd (Lauki ) - Medium,2,59
13-08-2023,Customer 056,Cabbage Local - Medium,2,32
13-08-2023,Customer 056,Zucchini Green - Medium,1,70
13-08-2023,Customer 015,Onion,30,750
13-08-2023,Customer 015,Tomato Hybrid,45,1710
13-08-2023,Customer 015,Potato,25,700
13-08-2023,Customer 015,Ginger,2.5,282.5
13-08-2023,Customer 015,Garlic Peeled,3,1470
13-08-2023,Customer 015,Chilli Small Spicy (Akash Chilli ),1,76
13-08-2023,Customer 015,Cucumber English,10,380
13-08-2023,Customer 015,Cucumber Indian - Medium,5,115
13-08-2023,Customer 015,"Lemon (medium, spots, 25-40 pcs/kg)",4,360
13-08-2023,Customer 015,Spring Onion,4,200
13-08-2023,Customer 015,"Capsicum Red (Medium, misshapes, irregular size)",0.5,67.5
13-08-2023,Customer 015,Capsicum Yellow - Big,0.5,98
13-08-2023,Customer 015,Broccoli,8,624
13-08-2023,Customer 015,Zucchini Green - Medium,1.5,109.5
13-08-2023,Customer 015,Zucchini Yellow - Medium,1.5,108
13-08-2023,Customer 015,Beans Haricot,7,252
13-08-2023,Customer 015,Carrot Local,7,301
13-08-2023,Customer 015,Palak,1,30
13-08-2023,Customer 007,Baby Corn Peeled - Packet,2,216
13-08-2023,Customer 007,Broccoli,1,78
13-08-2023,Customer 007,Lettuce Iceberg,0.5,31.5
13-08-2023,Customer 007,Baby Potato,2,70
13-08-2023,Customer 007,Beans Haricot,4,144
13-08-2023,Customer 007,"Capsicum Red (Medium, misshapes, irregular size)",1,135
13-08-2023,Customer 206,Onion,5,142.5
13-08-2023,Customer 206,Potato,5,152.5
13-08-2023,Customer 206,Chilli Small Spicy (Akash Chilli ),1,67.28
13-08-2023,Customer 206,Capsicum Green - Big,1,49.73
13-08-2023,Customer 206,Capsicum Yellow - Big,1,185.22
13-08-2023,Customer 206,Capsicum Red - Big,1,185.22
13-08-2023,Customer 206,Palak,5,160.9
13-08-2023,Customer 206,Cucumber Indian - Medium,2,48.76
13-08-2023,Customer 206,Ginger,1,112.12
13-08-2023,Customer 206,Cabbage Local - Medium,2,32
13-08-2023,Customer 206,Carrot Local,1,47.78
13-08-2023,Customer 206,Mushroom Button,15,585
13-08-2023,Customer 206,Lettuce Green,0.5,37.5
13-08-2023,Customer 206,Parsley,0.25,20.25
13-08-2023,Customer 206,Garlic Whole,2,721.5
13-08-2023,Customer 126,Coriander Hybrid,0.5,18.5
13-08-2023,Customer 126,Mint Leaves (Pudhina ),0.4,13.6
13-08-2023,Customer 126,Cucumber Sambar/Mangalore,1,39
13-08-2023,Customer 015,Cauliflower (600-900gm/pc),20,380
13-08-2023,Customer 058,Tomato Hybrid,2,79
13-08-2023,Customer 058,Mushroom Button,20,780
13-08-2023,Customer 058,Bok Choy (Pok Choy ),5.5,379.5
13-08-2023,Customer 058,Ginger,0.5,57.5
13-08-2023,Customer 058,Cabbage Local - Big,4,88
13-08-2023,Customer 058,Lemon Yellow,1,100
13-08-2023,Customer 058,Spring Onion,3.2,160
13-08-2023,Customer 058,Carrot Local,3,147
13-08-2023,Customer 058,Lettuce Iceberg,2.5,162.5
13-08-2023,Customer 058,Cucumber English,3.5,136.5
13-08-2023,Customer 058,Asparagus,1,180
13-08-2023,Customer 058,Cabbage Red,1.5,105
13-08-2023,Customer 058,Banana Leaf,1,43
13-08-2023,Customer 058,Chilli Small Spicy (Akash Chilli ),0.5,34.5
13-08-2023,Customer 188,"Capsicum Red (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 188,Palak,5.3,174.9
13-08-2023,Customer 188,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 188,"Zucchini Green - Big, misshape",2.5,117.5
13-08-2023,Customer 188,"Zucchini Yellow - Big, misshape",1.5,73.5
13-08-2023,Customer 188,Tomato Hybrid,10,395
13-08-2023,Customer 188,Onion,10,285
13-08-2023,Customer 188,Potato,10,305
13-08-2023,Customer 207,Coriander Hybrid,3.2,102.4
13-08-2023,Customer 207,Ginger,2,226
13-08-2023,Customer 207,Beans Haricot,2,72
13-08-2023,Customer 207,Radish White,2.2,46.2
13-08-2023,Customer 207,curry leaves,1,51
13-08-2023,Customer 207,Coconut,15,435
13-08-2023,Customer 207,Garlic Peeled,2,980
13-08-2023,Customer 207,Palak,2.2,66
13-08-2023,Customer 207,Chilli Small Spicy (Akash Chilli ),1,76
13-08-2023,Customer 207,Drumstick,1,135
13-08-2023,Customer 207,Tomato Hybrid,10,380
13-08-2023,Customer 207,Mint Leaves (Pudhina ),1.3,37.7
13-08-2023,Customer 207,Onion,50,1250
13-08-2023,Customer 207,Brinjal Small - Purple Stripes (Varikatri ),2,54
13-08-2023,Customer 110,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",10,295
13-08-2023,Customer 110,Tomato Hybrid,5,197.5
13-08-2023,Customer 110,"Capsicum Green (Medium, misshapes, irregular size)",5,150
13-08-2023,Customer 110,Palak,8,264
13-08-2023,Customer 110,Coriander Hybrid,2.5,97.5
13-08-2023,Customer 110,Chilli Long Green,2,116
13-08-2023,Customer 110,Ginger,0.5,57.5
13-08-2023,Customer 110,Watermelon Kiran,8,776
13-08-2023,Customer 110,Lettuce Green,4,300
13-08-2023,Customer 110,Garlic Peeled,1,525
13-08-2023,Customer 056,Mushroom Button,20,780
13-08-2023,Customer 056,Brinjal Big - Bottle Black (Bharta Baingan / Eggplant ),2,80
13-08-2023,Customer 056,Bok Choy (Pok Choy ),4,276
13-08-2023,Customer 056,Cabbage Local - Big,4.1,90.2
13-08-2023,Customer 058,Tomato Hybrid,3,118.5
13-08-2023,Customer 058,Onion,10,285
13-08-2023,Customer 058,Potato,10,305
13-08-2023,Customer 058,Cauliflower (600-900gm/pc),1,21
13-08-2023,Customer 058,Bottle Gourd (Lauki ) - Medium,1.3,38.35
13-08-2023,Customer 058,Lettuce Romaine,0.5,41.5
13-08-2023,Customer 058,Garlic Peeled,0.5,262.5
13-08-2023,Customer 058,Pumpkin White (Ash Gourd) (Pc),1,85
13-08-2023,Customer 188,Coriander Hybrid,0.5,19.5
13-08-2023,Customer 188,Broccoli,2.1,168
13-08-2023,Customer 188,Capsicum Green - Big,1,51
13-08-2023,Customer 188,Lettuce Green,0.75,56.25
13-08-2023,Customer 188,Lettuce Red,0.75,59.25
13-08-2023,Customer 188,Cauliflower (600-900gm/pc),1,21
13-08-2023,Customer 188,Mushroom Button,7,273
13-08-2023,Customer 182,"Capsicum Green (Medium, misshapes, irregular size)",2,60
13-08-2023,Customer 182,"Capsicum Red (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 182,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 182,Onion - Medium,5,114.5
13-08-2023,Customer 182,Tomato Hybrid,1,39.5
13-08-2023,Customer 182,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",15,442.5
13-08-2023,Customer 182,Carrot Local - Medium,1,28
13-08-2023,Customer 182,Potato,5,152.5
13-08-2023,Customer 182,Zucchini Green - Medium,0.5,35
13-08-2023,Customer 182,Zucchini Yellow - Medium,0.5,39
13-08-2023,Customer 182,Lettuce Green,0.75,56.25
13-08-2023,Customer 182,Lettuce Red,0.5,39.5
13-08-2023,Customer 182,Mushroom Button,3,117
13-08-2023,Customer 182,Lettuce Iceberg,2,130
13-08-2023,Customer 182,Lettuce Romaine,1,83
13-08-2023,Customer 182,Celery,0.5,34.5
13-08-2023,Customer 105,"Capsicum Red (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 105,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",2,59
13-08-2023,Customer 105,Palak,3,99
13-08-2023,Customer 105,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,69.5
13-08-2023,Customer 105,"Cauliflower (Medium, approx 300-500gm/pc)",1,14.9
13-08-2023,Customer 105,Tomato Hybrid,3,118.5
13-08-2023,Customer 105,"Lemon (medium, spots, 25-40 pcs/kg)",2,150
13-08-2023,Customer 105,Onion,10,285
13-08-2023,Customer 105,Potato,10,305
13-08-2023,Customer 105,Zucchini Green - Medium,0.5,35
